Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume
2026-05-29 15:17:00,73592.15,73621.19,73576.93,73586.54,25.40866,2026-05-29 15:17:59.999,1869956.8766213,3360,14.293,1051916.4332695
2026-05-29 15:18:00,73586.54,73586.54,73524.46,73560.32,52.56024,2026-05-29 15:18:59.999,3866466.204543,4185,7.71775,567588.4734114
2026-05-29 15:19:00,73560.33,73637.49,73553.07,73637.48,40.79573,2026-05-29 15:19:59.999,3002371.6616055,3983,27.69857,2038682.560868
2026-05-29 15:20:00,73637.48,73637.48,73539.78,73539.79,31.38292,2026-05-29 15:20:59.999,2309813.3540039,3511,2.22908,164019.6123452
2026-05-29 15:21:00,73539.79,73602.86,73530.48,73574.25,9.56074,2026-05-29 15:21:59.999,703345.5205537,2938,6.05016,445098.8228306
2026-05-29 15:22:00,73574.25,73594.0,73538.0,73582.46,6.64277,2026-05-29 15:22:59.999,488673.0370822,2858,4.28483,315210.2749182
2026-05-29 15:23:00,73582.45,73588.0,73548.0,73587.99,10.34912,2026-05-29 15:23:59.999,761298.6188857,2772,4.58719,337429.206177
2026-05-29 15:24:00,73587.99,73602.0,73583.95,73602.0,10.07929,2026-05-29 15:24:59.999,741749.2970616,1829,7.13551,525117.6398619
2026-05-29 15:25:00,73602.0,73602.0,73474.1,73474.1,12.56073,2026-05-29 15:25:59.999,923375.0443493,3370,3.45187,253751.0765652
2026-05-29 15:26:00,73474.11,73562.0,73474.11,73562.0,17.07489,2026-05-29 15:26:59.999,1255088.7805164,3232,14.03787,1031869.8914635
2026-05-29 15:27:00,73562.0,73592.0,73542.0,73576.51,31.57221,2026-05-29 15:27:59.999,2322728.9284034,5354,17.86895,1314428.3253967
2026-05-29 15:28:00,73576.52,73732.0,73576.52,73724.91,51.42305,2026-05-29 15:28:59.999,3788285.9304506,8586,42.55249,3134465.680697
2026-05-29 15:29:00,73724.92,73753.88,73670.0,73670.0,29.89418,2026-05-29 15:29:59.999,2203814.077423,4411,15.30397,1128400.7603291
2026-05-29 15:30:00,73670.01,73816.08,73665.97,73816.07,43.63712,2026-05-29 15:30:59.999,3217805.6437883,8513,32.14172,2370426.6691062
2026-05-29 15:31:00,73816.08,73881.6,73779.73,73850.0,44.40326,2026-05-29 15:31:59.999,3278162.0540226,10525,27.4402,2025885.5251281
2026-05-29 15:32:00,73850.0,73900.0,73850.0,73896.16,22.35201,2026-05-29 15:32:59.999,1651481.7018334,6150,15.34355,1133672.119646
2026-05-29 15:33:00,73896.15,74077.22,73894.92,74046.0,101.27709,2026-05-29 15:33:59.999,7492572.9191104,12752,86.00331,6362441.742576
2026-05-29 15:34:00,74045.99,74098.0,74045.86,74045.87,28.82848,2026-05-29 15:34:59.999,2135293.3024859,6936,18.08856,1339752.0988699
2026-05-29 15:35:00,74045.87,74150.0,74013.5,74147.67,55.70035,2026-05-29 15:35:59.999,4127487.1394862,9553,45.04341,3337922.9873174
2026-05-29 15:36:00,74147.68,74200.0,74134.31,74172.24,40.43019,2026-05-29 15:36:59.999,2998746.4754447,8976,23.75686,1762058.3947859
2026-05-29 15:37:00,74172.25,74181.41,73986.0,74012.57,35.55687,2026-05-29 15:37:59.999,2633766.0183159,8017,9.16817,679009.1235671
2026-05-29 15:38:00,74012.57,74119.99,74001.81,74119.99,30.78049,2026-05-29 15:38:59.999,2279962.1582137,9027,20.90227,1548256.147196
2026-05-29 15:39:00,74119.99,74126.0,74092.0,74110.93,23.7322,2026-05-29 15:39:59.999,1758893.2733578,3790,10.32668,765366.6711459
2026-05-29 15:40:00,74110.94,74162.91,74074.05,74162.0,40.14721,2026-05-29 15:40:59.999,2975679.0281726,6498,32.9026,2438839.1939667
2026-05-29 15:41:00,74162.0,74200.0,74004.0,74004.0,51.28865,2026-05-29 15:41:59.999,3802399.4288219,8675,12.87022,954243.0524809
2026-05-29 15:42:00,74004.0,74023.65,73865.15,73865.15,52.84571,2026-05-29 15:42:59.999,3907004.8361267,10481,18.19092,1345036.45852
2026-05-29 15:43:00,73865.14,73865.14,73768.01,73772.2,46.06053,2026-05-29 15:43:59.999,3399854.8589448,10570,13.27913,980106.6227061
2026-05-29 15:44:00,73772.19,73827.94,73740.95,73825.99,33.6376,2026-05-29 15:44:59.999,2481536.7249002,6474,15.91367,1174093.3409859
2026-05-29 15:45:00,73825.99,73857.78,73762.0,73827.03,27.51819,2026-05-29 15:45:59.999,2031309.4578051,6583,16.75478,1236803.0302124
2026-05-29 15:46:00,73827.03,73856.48,73780.38,73796.51,15.9113,2026-05-29 15:46:59.999,1174700.7907066,4400,10.43354,770339.2662615
2026-05-29 15:47:00,73796.51,73800.0,73738.17,73763.88,14.89576,2026-05-29 15:47:59.999,1098744.4834447,4692,4.16625,307301.187459
2026-05-29 15:48:00,73763.89,73831.34,73763.88,73831.34,20.63254,2026-05-29 15:48:59.999,1522617.4412862,3924,13.43729,991652.1936946
2026-05-29 15:49:00,73831.33,73868.57,73831.33,73868.57,11.85822,2026-05-29 15:49:59.999,875674.9676388,2764,5.91413,436708.713841
2026-05-29 15:50:00,73868.57,73882.0,73806.0,73813.91,12.01111,2026-05-29 15:50:59.999,887000.8191734,3636,6.05579,447235.8894602
2026-05-29 15:51:00,73813.91,73826.01,73770.37,73770.37,6.28328,2026-05-29 15:51:59.999,463760.1442078,3323,3.77583,278698.426594
2026-05-29 15:52:00,73770.37,73798.0,73754.0,73754.0,7.30431,2026-05-29 15:52:59.999,538853.4723465,3784,3.45069,254575.2122046
2026-05-29 15:53:00,73754.0,73754.0,73711.18,73732.37,8.36058,2026-05-29 15:53:59.999,616396.5299812,3120,4.80443,354198.3982933
2026-05-29 15:54:00,73732.37,73797.59,73732.37,73768.0,5.72787,2026-05-29 15:54:59.999,422520.9162861,3101,4.61434,340367.8272913
2026-05-29 15:55:00,73768.0,73776.38,73748.44,73776.38,9.16826,2026-05-29 15:55:59.999,676235.4149013,2233,5.61211,413935.3564237
2026-05-29 15:56:00,73776.38,73846.0,73776.37,73846.0,8.07029,2026-05-29 15:56:59.999,595643.7445547,3142,5.89319,434899.1418213
2026-05-29 15:57:00,73845.99,73868.33,73784.0,73810.88,9.93062,2026-05-29 15:57:59.999,733190.6070216,3473,5.78808,427356.3267258
2026-05-29 15:58:00,73810.89,73832.88,73808.68,73808.69,7.04654,2026-05-29 15:58:59.999,520207.8743265,1714,3.74923,276787.3673725
2026-05-29 15:59:00,73808.69,73819.93,73790.0,73808.26,6.76812,2026-05-29 15:59:59.999,499521.3866181,1778,3.20585,236615.366429
2026-05-29 16:00:00,73808.25,73836.0,73790.0,73804.01,23.79006,2026-05-29 16:00:59.999,1756140.4630344,3428,18.06651,1333671.5787111
2026-05-29 16:01:00,73804.0,73866.0,73794.0,73830.0,17.18694,2026-05-29 16:01:59.999,1269012.3785603,3750,11.94178,881673.9133607
2026-05-29 16:02:00,73830.0,73868.57,73823.59,73823.6,6.96536,2026-05-29 16:02:59.999,514365.0492933,2012,4.06839,300420.4750897
2026-05-29 16:03:00,73823.59,73842.43,73795.0,73842.36,7.96374,2026-05-29 16:03:59.999,587840.3709566,2277,5.51886,407387.5684215
2026-05-29 16:04:00,73842.37,73880.12,73832.0,73870.03,10.17675,2026-05-29 16:04:59.999,751498.9186624,2073,9.12004,673442.5935034
2026-05-29 16:05:00,73870.03,73870.04,73836.12,73838.32,10.4548,2026-05-29 16:05:59.999,772099.8068925,2337,4.45929,329289.77398
2026-05-29 16:06:00,73838.32,73848.28,73829.09,73843.25,7.84744,2026-05-29 16:06:59.999,579454.6248508,1722,6.61284,488289.9527182
2026-05-29 16:07:00,73843.25,73870.0,73818.0,73818.0,10.06069,2026-05-29 16:07:59.999,742974.2265052,2072,6.15802,454808.0055729
2026-05-29 16:08:00,73818.0,73894.0,73818.0,73894.0,12.74929,2026-05-29 16:08:59.999,941683.7897907,2497,7.70107,568729.623477
2026-05-29 16:09:00,73894.0,73922.0,73882.75,73900.01,18.51549,2026-05-29 16:09:59.999,1368285.8797739,2973,12.27481,907103.7132606
2026-05-29 16:10:00,73900.01,73982.25,73900.0,73982.25,37.90624,2026-05-29 16:10:59.999,2804012.3341159,3784,24.97942,1847694.0462963
2026-05-29 16:11:00,73982.24,73998.0,73955.41,73992.03,46.21748,2026-05-29 16:11:59.999,3419082.655826,3373,15.26475,1129171.7740098
2026-05-29 16:12:00,73992.02,74020.0,73970.55,73971.31,12.15988,2026-05-29 16:12:59.999,899755.0762978,2877,9.94068,735573.1563589
2026-05-29 16:13:00,73971.31,73971.31,73920.0,73948.18,13.77561,2026-05-29 16:13:59.999,1018563.5324257,3138,4.97094,367523.9915043
2026-05-29 16:14:00,73948.18,73970.0,73948.18,73953.9,6.61597,2026-05-29 16:14:59.999,489313.6716351,1877,4.49144,332176.6644506
2026-05-29 16:15:00,73953.91,73969.99,73934.0,73934.0,9.70786,2026-05-29 16:15:59.999,717933.4779099,3572,3.83884,283900.6360517
2026-05-29 16:16:00,73934.0,73959.99,73900.0,73900.0,8.6778,2026-05-29 16:16:59.999,641577.5125629,2742,5.64809,417592.5468958
2026-05-29 16:17:00,73900.01,73900.01,73836.0,73844.4,16.56485,2026-05-29 16:17:59.999,1223463.6323253,2655,7.34157,542157.0537203
2026-05-29 16:18:00,73844.41,73844.41,73767.57,73767.77,24.33783,2026-05-29 16:18:59.999,1796018.4706445,3316,8.53948,630177.6763659
2026-05-29 16:19:00,73767.77,73792.45,73733.94,73742.0,24.97853,2026-05-29 16:19:59.999,1842340.1894762,2389,14.58087,1075456.2588736
2026-05-29 16:20:00,73742.0,73752.38,73722.7,73727.98,29.39449,2026-05-29 16:20:59.999,2167559.2920115,2224,22.8974,1688493.4356926
2026-05-29 16:21:00,73727.98,73760.58,73727.98,73746.33,27.197,2026-05-29 16:21:59.999,2005617.1516456,2479,23.569,1738079.2414005
2026-05-29 16:22:00,73746.33,73779.71,73735.47,73735.47,10.25886,2026-05-29 16:22:59.999,756658.9219062,1937,6.87388,506986.8388468
2026-05-29 16:23:00,73735.47,73742.0,73710.04,73710.05,18.72765,2026-05-29 16:23:59.999,1380632.1780125,3018,8.37787,617607.7019756
2026-05-29 16:24:00,73710.04,73714.97,73628.06,73632.66,37.05404,2026-05-29 16:24:59.999,2729131.1408144,3671,12.98969,956607.4274186
2026-05-29 16:25:00,73632.67,73636.0,73583.52,73588.82,32.1729,2026-05-29 16:25:59.999,2368400.4602027,3788,19.70928,1451027.9608298
2026-05-29 16:26:00,73588.82,73617.07,73565.73,73617.06,16.7167,2026-05-29 16:26:59.999,1229933.0902876,2989,11.53286,848521.1136587
2026-05-29 16:27:00,73617.07,73640.09,73610.86,73625.26,4.33578,2026-05-29 16:27:59.999,319211.0989444,1954,3.46909,255400.1344149
2026-05-29 16:28:00,73625.25,73661.2,73612.39,73649.14,5.10687,2026-05-29 16:28:59.999,375994.034118,2539,3.49761,257512.0270741
2026-05-29 16:29:00,73649.14,73671.44,73642.51,73649.23,8.75863,2026-05-29 16:29:59.999,645145.7636567,2550,4.33719,319445.971114
2026-05-29 16:30:00,73649.23,73728.09,73642.6,73712.35,11.28029,2026-05-29 16:30:59.999,831318.9088636,3926,9.21752,679308.1459811
2026-05-29 16:31:00,73712.36,73834.09,73698.52,73821.99,48.79577,2026-05-29 16:31:59.999,3599690.8492545,6367,32.31244,2383455.6113232
2026-05-29 16:32:00,73822.0,73916.0,73822.0,73910.39,17.30977,2026-05-29 16:32:59.999,1279031.1697551,7199,10.04681,742305.3407926
2026-05-29 16:33:00,73910.39,73988.42,73896.09,73988.42,18.21096,2026-05-29 16:33:59.999,1346554.2612412,5568,15.43596,1141413.7699424
2026-05-29 16:34:00,73988.42,74070.0,73988.42,74068.97,48.5893,2026-05-29 16:34:59.999,3597237.3333399,7218,41.91031,3102635.4309481
2026-05-29 16:35:00,74068.96,74074.06,74037.48,74062.02,43.11622,2026-05-29 16:35:59.999,3193359.7566055,4396,27.08324,2005785.3579187
2026-05-29 16:36:00,74062.02,74085.0,74025.15,74030.61,22.96393,2026-05-29 16:36:59.999,1700844.382275,3283,16.46899,1219870.6917366
2026-05-29 16:37:00,74030.62,74070.0,73996.71,73996.71,46.30683,2026-05-29 16:37:59.999,3428352.9496366,3822,27.96173,2070211.3470166
2026-05-29 16:38:00,73996.71,73996.71,73918.0,73953.99,24.77765,2026-05-29 16:38:59.999,1832124.8152905,3162,12.28734,908533.258785
2026-05-29 16:39:00,73954.0,73990.0,73931.03,73985.55,17.11242,2026-05-29 16:39:59.999,1265548.3956509,3507,10.18978,753533.2234063
2026-05-29 16:40:00,73985.56,74070.0,73985.56,74069.99,17.797,2026-05-29 16:40:59.999,1317612.1451317,3975,16.53368,1224080.0066158
2026-05-29 16:41:00,74070.0,74095.0,74063.58,74063.58,14.87514,2026-05-29 16:41:59.999,1101995.4357543,2697,11.50186,852094.4493224
2026-05-29 16:42:00,74063.57,74063.58,74028.0,74040.0,7.90855,2026-05-29 16:42:59.999,585546.2321553,3099,4.53607,335845.5139955
2026-05-29 16:43:00,74039.99,74045.0,74022.15,74022.15,7.34972,2026-05-29 16:43:59.999,544176.1837135,1440,4.20459,311304.3903289
2026-05-29 16:44:00,74022.15,74065.0,74022.15,74065.0,12.62657,2026-05-29 16:44:59.999,934899.4147567,1530,11.23796,832098.6080913
2026-05-29 16:45:00,74064.99,74065.0,73981.48,73996.01,9.94631,2026-05-29 16:45:59.999,736251.718828,4198,2.17666,161113.5431014
2026-05-29 16:46:00,73996.0,74045.0,73996.0,74036.28,7.52569,2026-05-29 16:46:59.999,557086.0581897,2149,7.18078,531549.0119439
2026-05-29 16:47:00,74036.28,74070.0,74021.27,74060.02,18.93547,2026-05-29 16:47:59.999,1402039.1824326,2937,13.14669,973432.159017
2026-05-29 16:48:00,74060.02,74060.02,74035.12,74039.99,25.59269,2026-05-29 16:48:59.999,1894936.5077851,2574,20.5239,1519597.2465821
2026-05-29 16:49:00,74040.0,74050.0,74022.09,74040.01,10.62438,2026-05-29 16:49:59.999,786605.4265753,2471,7.11886,527065.6201118
2026-05-29 16:50:00,74040.0,74040.0,73976.0,73986.03,8.72849,2026-05-29 16:50:59.999,645854.9846335,2515,3.04639,225378.8904835
2026-05-29 16:51:00,73986.04,74012.98,73973.92,73976.95,24.74147,2026-05-29 16:51:59.999,1830679.8324475,2569,6.18314,457547.9476965
2026-05-29 16:52:00,73976.95,73992.81,73924.0,73961.97,16.68139,2026-05-29 16:52:59.999,1233899.6130743,4002,4.81042,355783.7998567
2026-05-29 16:53:00,73961.98,74010.0,73961.98,73983.78,24.92362,2026-05-29 16:53:59.999,1844136.8099165,3002,8.05548,596009.812586
2026-05-29 16:54:00,73983.79,74060.01,73983.78,74048.31,21.67502,2026-05-29 16:54:59.999,1604632.9034935,3051,19.1399,1416898.9832706
2026-05-29 16:55:00,74048.3,74048.31,73976.0,73976.0,5.50909,2026-05-29 16:55:59.999,407711.6636475,2826,0.74065,54816.2501105
2026-05-29 16:56:00,73975.36,74002.0,73958.13,73999.99,16.98471,2026-05-29 16:56:59.999,1256529.7796967,2627,14.32042,1059454.6980975
2026-05-29 16:57:00,74000.0,74000.0,73982.49,73982.5,3.25709,2026-05-29 16:57:59.999,240977.6656773,681,2.51537,186098.6975704
2026-05-29 16:58:00,73982.49,74124.73,73982.49,74097.25,73.60214,2026-05-29 16:58:59.999,5450759.4291424,3304,67.07831,4967584.2987759
2026-05-29 16:59:00,74097.25,74097.25,74050.01,74056.5,16.60636,2026-05-29 16:59:59.999,1229938.9369128,3099,11.28771,835935.76839
2026-05-29 17:00:00,74056.49,74100.0,74050.92,74097.99,16.94751,2026-05-29 17:00:59.999,1255481.1274112,3354,12.83447,950806.5090401
2026-05-29 17:01:00,74097.99,74137.06,74097.99,74127.47,13.56001,2026-05-29 17:01:59.999,1005144.6734278,3128,9.34856,692969.6091426
2026-05-29 17:02:00,74127.46,74127.46,74017.54,74025.81,12.95494,2026-05-29 17:02:59.999,959341.4769518,3956,3.548,262720.0850137
2026-05-29 17:03:00,74025.82,74028.69,73954.64,73954.65,12.06839,2026-05-29 17:03:59.999,893001.9738506,2820,3.3989,251530.3615382
2026-05-29 17:04:00,73954.65,73968.01,73945.51,73945.51,8.12246,2026-05-29 17:04:59.999,600720.1580181,1952,4.67536,345774.679641
2026-05-29 17:05:00,73945.52,73960.0,73934.86,73946.99,9.49474,2026-05-29 17:05:59.999,702066.9294785,2006,6.98292,516325.3534381
2026-05-29 17:06:00,73946.99,73968.01,73938.39,73962.25,10.65023,2026-05-29 17:06:59.999,787707.8378015,2391,6.98772,516813.5416466
2026-05-29 17:07:00,73962.25,73968.01,73925.33,73968.01,23.46202,2026-05-29 17:07:59.999,1734971.6428449,2395,21.76918,1609785.460028
2026-05-29 17:08:00,73968.01,74068.06,73968.0,74068.06,30.85391,2026-05-29 17:08:59.999,2283644.1759326,3850,28.28282,2093307.8533076
2026-05-29 17:09:00,74068.06,74148.0,74060.0,74130.0,78.36771,2026-05-29 17:09:59.999,5808697.2432539,4331,52.04512,3857441.8517354
2026-05-29 17:10:00,74130.01,74218.94,74130.0,74154.42,110.1398,2026-05-29 17:10:59.999,8169503.7105226,4099,95.75475,7102836.6360416
2026-05-29 17:11:00,74154.43,74180.01,74131.02,74170.45,205.57556,2026-05-29 17:11:59.999,15246841.7427447,4763,114.46536,8488656.078397
2026-05-29 17:12:00,74170.45,74410.37,74170.44,74250.0,197.80596,2026-05-29 17:12:59.999,14691714.3402589,10872,160.80676,11944276.8831745
2026-05-29 17:13:00,74250.01,74283.87,74250.0,74253.6,37.84521,2026-05-29 17:13:59.999,2810393.1424905,2915,26.10392,1938497.7936131
2026-05-29 17:14:00,74253.6,74405.84,74244.0,74257.7,128.92429,2026-05-29 17:14:59.999,9579736.222072,4649,104.5711,7770929.4652829
2026-05-29 17:15:00,74257.71,74434.04,74176.62,74187.71,325.93439,2026-05-29 17:15:59.999,24219902.9939191,8642,251.42821,18687461.3092005
2026-05-29 17:16:00,74187.71,74358.24,74172.0,74172.0,214.99857,2026-05-29 17:16:59.999,15966731.2459601,5376,178.25118,13239782.8190608
2026-05-29 17:17:00,74172.0,74500.0,74168.25,74311.63,340.55947,2026-05-29 17:17:59.999,25306607.8495704,9966,278.65924,20707848.7493638
2026-05-29 17:18:00,74311.62,74469.97,74216.85,74254.01,125.44249,2026-05-29 17:18:59.999,9322632.4059205,5879,98.18866,7298446.7465439
2026-05-29 17:19:00,74254.0,74254.01,74216.85,74227.58,22.09591,2026-05-29 17:19:59.999,1640250.3857732,2433,10.74968,797953.2580665
2026-05-29 17:20:00,74227.58,74514.1,74226.0,74276.0,237.31332,2026-05-29 17:20:59.999,17644404.5619862,8943,190.03122,14132024.442316
2026-05-29 17:21:00,74276.01,74462.52,74215.76,74238.46,157.09758,2026-05-29 17:21:59.999,11673171.1157747,8679,119.75153,8900189.2584116
2026-05-29 17:22:00,74238.46,74253.1,74215.76,74250.0,101.03811,2026-05-29 17:22:59.999,7501214.0352254,3464,27.50172,2041482.2964526
2026-05-29 17:23:00,74250.0,74252.83,74210.0,74237.99,90.77339,2026-05-29 17:23:59.999,6739320.9001191,2911,14.96449,1110806.1965313
2026-05-29 17:24:00,74237.99,74339.74,74228.0,74290.0,60.01312,2026-05-29 17:24:59.999,4458532.6219963,5146,35.81543,2660671.5873284
2026-05-29 17:25:00,74290.0,74290.01,74200.0,74200.01,14.358,2026-05-29 17:25:59.999,1066034.4473839,3572,4.38725,325783.4945035
2026-05-29 17:26:00,74200.01,74202.2,74182.0,74188.03,11.04222,2026-05-29 17:26:59.999,819228.5577974,1630,5.74216,426005.6100951
2026-05-29 17:27:00,74188.03,74219.99,74188.03,74219.99,5.06701,2026-05-29 17:27:59.999,375932.5592594,1093,3.87169,287252.697501
2026-05-29 17:28:00,74219.99,74258.11,74219.98,74247.92,7.86455,2026-05-29 17:28:59.999,583847.7380427,2211,5.87458,436096.1204921
2026-05-29 17:29:00,74247.91,74247.92,74228.01,74228.02,3.80436,2026-05-29 17:29:59.999,282436.2868324,795,1.77985,132140.9670487
2026-05-29 17:30:00,74228.01,74263.99,74228.01,74260.99,10.13203,2026-05-29 17:30:59.999,752208.9875669,2509,5.11285,379587.2857041
2026-05-29 17:31:00,74260.99,74279.55,74260.99,74271.77,10.01699,2026-05-29 17:31:59.999,743989.8347288,2130,6.40317,475573.8692418
2026-05-29 17:32:00,74271.77,74300.0,74271.6,74299.99,14.15703,2026-05-29 17:32:59.999,1051647.004762,2216,8.04722,597741.1812978
2026-05-29 17:33:00,74300.0,74319.83,74268.0,74268.0,9.80193,2026-05-29 17:33:59.999,728237.3912554,2116,5.03278,373927.8450572
2026-05-29 17:34:00,74268.0,74297.42,74263.99,74279.54,12.18514,2026-05-29 17:34:59.999,905022.138492,1991,8.03786,596966.3197606
2026-05-29 17:35:00,74279.54,74279.55,74219.76,74219.77,20.34288,2026-05-29 17:35:59.999,1510591.0991507,3105,6.51405,483682.8809731
2026-05-29 17:36:00,74219.78,74248.81,74218.0,74248.8,7.45102,2026-05-29 17:36:59.999,553052.2401456,1798,4.36982,324340.8059218
2026-05-29 17:37:00,74248.8,74321.99,74235.93,74317.49,13.48158,2026-05-29 17:37:59.999,1001384.8298739,3606,11.28979,838599.0446495
2026-05-29 17:38:00,74317.5,74324.0,74312.0,74323.99,18.91098,2026-05-29 17:38:59.999,1405512.957704,1239,5.00722,372134.4172145
2026-05-29 17:39:00,74324.0,74324.0,74303.71,74303.71,7.39475,2026-05-29 17:39:59.999,549570.326326,1609,4.22758,314187.235163
2026-05-29 17:40:00,74303.71,74315.01,74266.0,74272.67,11.52801,2026-05-29 17:40:59.999,856464.0775697,3102,6.86446,509997.3922804
2026-05-29 17:41:00,74272.67,74281.61,74254.0,74263.99,8.77348,2026-05-29 17:41:59.999,651591.3687111,1791,6.13168,455383.2468061
2026-05-29 17:42:00,74264.0,74291.71,74263.99,74282.24,8.44494,2026-05-29 17:42:59.999,627268.9332141,1364,7.54983,560773.8361446
2026-05-29 17:43:00,74282.23,74282.24,74256.8,74266.28,9.10002,2026-05-29 17:43:59.999,675849.8676643,1444,5.79992,430748.0647743
2026-05-29 17:44:00,74266.29,74266.29,74213.33,74213.79,7.29178,2026-05-29 17:44:59.999,541349.2886005,2120,3.54145,262934.9802321
2026-05-29 17:45:00,74213.79,74213.79,74120.0,74134.42,23.24092,2026-05-29 17:45:59.999,1723308.8641671,3695,4.57544,339211.2201739
2026-05-29 17:46:00,74134.42,74159.8,74132.0,74133.4,8.47516,2026-05-29 17:46:59.999,628367.1485381,2479,6.17354,457707.3494533
2026-05-29 17:47:00,74133.4,74133.4,74103.72,74123.4,9.20416,2026-05-29 17:47:59.999,682172.9550189,1899,5.18449,384226.4080888
2026-05-29 17:48:00,74123.39,74123.4,74080.94,74090.02,7.12424,2026-05-29 17:48:59.999,527843.4014541,2122,3.64013,269689.2182668
2026-05-29 17:49:00,74090.01,74090.02,74037.5,74044.92,12.09834,2026-05-29 17:49:59.999,895901.4779937,2566,3.65884,270914.0906389
2026-05-29 17:50:00,74044.91,74048.06,73979.24,73990.0,16.14401,2026-05-29 17:50:59.999,1194748.0841682,5372,5.8836,435336.7009838
2026-05-29 17:51:00,73989.99,74065.16,73989.99,74055.15,8.59557,2026-05-29 17:51:59.999,636378.2727534,4090,6.9264,512760.2093504
2026-05-29 17:52:00,74055.15,74078.28,74048.96,74063.64,6.60785,2026-05-29 17:52:59.999,489362.4418599,1771,5.49017,406580.1686681
2026-05-29 17:53:00,74063.63,74063.63,74014.57,74014.58,4.00516,2026-05-29 17:53:59.999,296485.7480162,1276,2.49816,184919.4005554
2026-05-29 17:54:00,74014.57,74029.23,73982.62,73982.62,5.80734,2026-05-29 17:54:59.999,429777.3914256,2162,3.93136,290943.8494389
2026-05-29 17:55:00,73982.62,73984.0,73925.33,73925.34,10.25185,2026-05-29 17:55:59.999,758168.8056595,3129,4.18418,309478.4621155
2026-05-29 17:56:00,73925.33,73940.0,73925.33,73939.99,4.20745,2026-05-29 17:56:59.999,311053.067365,894,3.93456,290876.9321634
2026-05-29 17:57:00,73940.0,73985.4,73939.99,73985.39,5.34165,2026-05-29 17:57:59.999,395032.2703282,1964,4.89846,362249.779764
2026-05-29 17:58:00,73985.4,74010.0,73977.44,74008.47,6.57604,2026-05-29 17:58:59.999,486535.0099392,1673,5.76544,426562.1485859
2026-05-29 17:59:00,74008.47,74008.48,73972.55,73980.94,6.59788,2026-05-29 17:59:59.999,488146.0085404,982,3.0662,226837.9628841
2026-05-29 18:00:00,73980.94,74010.01,73960.0,73969.36,9.38417,2026-05-29 18:00:59.999,694385.5547093,3468,2.84175,210258.9027797
2026-05-29 18:01:00,73969.36,73994.89,73963.16,73963.17,7.26991,2026-05-29 18:01:59.999,537825.0708563,2278,3.51389,259944.5878551
2026-05-29 18:02:00,73963.17,74004.0,73951.0,74004.0,10.54679,2026-05-29 18:02:59.999,780270.0339061,2513,8.70512,644004.7446634
2026-05-29 18:03:00,74004.0,74004.0,73966.51,73981.31,3.8966,2026-05-29 18:03:59.999,288273.6132547,1730,1.8093,133846.4897001
2026-05-29 18:04:00,73981.32,74034.0,73978.93,73996.0,20.44826,2026-05-29 18:04:59.999,1513197.8801451,3884,4.83344,357656.0363314
2026-05-29 18:05:00,73996.0,74006.0,73947.03,73956.28,7.74469,2026-05-29 18:05:59.999,572818.0647842,2779,4.31431,319083.5033175
2026-05-29 18:06:00,73956.29,73990.97,73950.46,73987.68,6.45223,2026-05-29 18:06:59.999,477213.6128885,2082,4.48603,331792.6811501
2026-05-29 18:07:00,73987.68,74062.0,73987.67,74052.01,5.69386,2026-05-29 18:07:59.999,421490.7529161,2219,4.7801,353825.7212498
2026-05-29 18:08:00,74052.0,74052.01,73990.0,74009.04,8.50632,2026-05-29 18:08:59.999,629537.8523434,2436,3.6021,266578.2117695
2026-05-29 18:09:00,74009.05,74043.03,74009.04,74043.03,4.52168,2026-05-29 18:09:59.999,334689.1889249,1237,4.21881,312271.3196455
2026-05-29 18:10:00,74043.02,74046.01,74027.15,74037.42,6.15597,2026-05-29 18:10:59.999,455790.5903841,1698,5.09578,377295.3270133
2026-05-29 18:11:00,74037.43,74050.0,74022.39,74049.75,4.90085,2026-05-29 18:11:59.999,362795.2683443,1240,3.97024,293903.7938263
2026-05-29 18:12:00,74049.75,74060.0,74036.0,74059.99,6.20553,2026-05-29 18:12:59.999,459475.7752475,1551,4.23138,313307.6966889
2026-05-29 18:13:00,74060.0,74065.29,74057.87,74063.64,4.41659,2026-05-29 18:13:59.999,327088.3107495,507,3.76903,279130.6102865
2026-05-29 18:14:00,74063.64,74063.64,74014.0,74038.0,7.26777,2026-05-29 18:14:59.999,537963.8712772,1434,4.49191,332486.2605033
2026-05-29 18:15:00,74038.0,74045.85,74000.0,74000.0,7.46787,2026-05-29 18:15:59.999,552791.8178019,1682,3.14408,232741.6409253
2026-05-29 18:16:00,74000.01,74009.39,73971.3,73981.53,7.16264,2026-05-29 18:16:59.999,529982.4166277,1455,4.55716,337188.7394525
2026-05-29 18:17:00,73981.54,74007.58,73899.0,73902.87,21.03926,2026-05-29 18:17:59.999,1556229.3644945,2707,3.91891,289918.0377366
2026-05-29 18:18:00,73902.87,73948.0,73883.11,73931.98,22.94269,2026-05-29 18:18:59.999,1695736.5926249,3194,9.15669,676868.7656418
2026-05-29 18:19:00,73931.97,73949.64,73894.0,73908.01,18.19616,2026-05-29 18:19:59.999,1345061.6664867,2688,5.51985,408008.8204277
2026-05-29 18:20:00,73908.01,73934.0,73876.0,73876.0,9.25477,2026-05-29 18:20:59.999,684022.8431523,2373,4.15576,307152.8133797
